Periodo,Tienda_1,Tienda_2,Tienda_3,Tienda_4,Tienda_5,Tienda_6,Tienda_7,Tienda_8,Tienda_9,Tienda_10,Tienda_11,Tienda_12,Tienda_13,Tienda_14,Tienda_15,Tienda_16,Tienda_17,Tienda_18,Tienda_19,Tienda_20,Tienda_21,Tienda_22,Tienda_23,Tienda_24,Tienda_25,Tienda_26,Tienda_27,Tienda_28,Tienda_29,Tienda_30,Tienda_31,Tienda_32,Tienda_33,Tienda_34,Tienda_35,Tienda_36,Tienda_37,Tienda_38,Tienda_39,Tienda_40,Tienda_41,Tienda_42,Tienda_43,Tienda_44,Tienda_45,Tienda_46,Tienda_47,Tienda_48,Tienda_49,Tienda_50,Tienda_51,Tienda_52,Tienda_53,Tienda_54,Tienda_55,Tienda_56,Tienda_57,Tienda_58,Tienda_59,Tienda_60,Tienda_61,Tienda_62,Tienda_63,Tienda_64,Tienda_65,Tienda_66,Tienda_67,Tienda_68,Tienda_69,Tienda_70,Tienda_71,Tienda_72,Tienda_73,Tienda_74,Tienda_75,Tienda_76,Tienda_77,Tienda_78,Tienda_79,Tienda_80,Tienda_81,Tienda_82,Tienda_83,Tienda_84,Tienda_85,Tienda_86,Tienda_87,Tienda_88,Tienda_89,Tienda_90,Tienda_91,Tienda_92,Tienda_93,Tienda_94,Tienda_95,Tienda_96,Tienda_97,Tienda_98,Tienda_99,Tienda_100
11,-0.07818006797878681,-0.3521330935540599,-0.11474024660635787,-0.1021951931542755,-0.06214235394952563,-0.6348772157366782,-0.1470704514231097,-0.344765427942851,-0.6602729730488613,-0.690400882377005,-0.08749482951974309,-0.31991075544801556,-0.16102843434765995,-0.3978135466732918,-0.24497228479959401,0.0033060204781162074,-0.1034169869398457,-0.31694361359894013,-0.15739959685844657,-0.4366715473552923,-0.10342476421797323,0.02553951144462575,-0.0952063939149156,-0.2949097882444625,-0.37022231100396324,-0.14108797336076934,-0.104948393917616,-0.4642180645863389,0.01929640355428993,-0.18337658109306,-0.18481981609401094,-0.1863973823340342,-0.10214320795217251,-0.41438019667502657,0.2425621004925725,-0.3666920545353446,-0.5658833405713627,-0.24502276198232184,-0.23812530858460318,-0.03552274611335289,0.07250161131952895,-0.4084771028383871,-0.4155320744661236,-0.16305878270694463,0.12558769907615383,-0.09027137825569907,-0.21197612392303658,-0.04891983656668371,-0.5478274709060126,-0.48085115848655313,-0.09215149176719754,-0.1509591841981299,0.28104342599474974,0.10180188091576828,-0.043000442762629806,-0.24917062887713984,0.023060799395298724,-0.726792081689813,-0.1711799675371626,-0.3825686946177687,-0.21826675691907305,-0.5105703790965943,-0.4366288910632875,-0.19121025463797628,-0.319684382902624,-0.0565731313248375,-0.3523566607783481,-0.24606420432961995,-0.25139900512612584,-0.030490617557800116,-0.2860537114310211,0.26501094469654596,-0.523345433317812,0.19768405056873614,-0.013816351401423078,-0.5582784355295934,-0.007733374884620066,0.2901195454264617,-0.27314404231826417,-0.5558555900742218,-0.32802768137520516,-0.12186804347687165,-0.125386230242079,-0.2839303327948187,-0.012741283468045456,-0.24170946979491062,-0.6368647777463752,-0.19562046818524537,0.20010358658971633,-0.29693545825345713,-0.6139791059342482,-0.3621559736918779,0.03747245487901131,-0.08424443579776997,-0.3155808427048283,-0.1939416357953474,-0.1525237268938346,-0.5123536483369376,-0.035460833128622346,-0.10415985242199877
12,0.21113744000800475,-0.13571892509752337,0.33839067088207025,-0.0933575478173979,-0.13502070808034103,0.08450416823965343,0.12576612186299746,-0.20442922341058886,0.014315271833944657,-0.18500551365738055,0.18666436964289634,-0.31361258375878065,-0.06731179453291201,-0.2499606517364474,-0.21488720559799865,-0.13414030787832693,-0.06638204415504279,-0.12769570454428936,0.19351842913210549,-0.1754811529970613,0.023023684845399028,0.30497071862759945,0.068659018384988,0.2884438716613104,0.15474330888086113,0.3062402306152187,-0.14415164102611586,0.4012988472999743,-0.20685128647789253,-0.13729770914172346,0.04777059791676807,-0.07077819283391337,0.23144262995653625,-0.07366340434718802,0.1772315431802777,-0.3555492918267737,0.3084794838076768,-0.32514487394602737,-0.009707608716481155,-0.09785244298337666,0.07494030934335531,0.15266257956975796,0.16208071837831484,-0.1282442172319055,-0.04052323305073022,-0.06507325247377355,0.012949654617665835,0.2330153321720123,-0.31469783768414716,-0.04812246291726485,-0.5002878288051122,-0.04368495688121496,0.031818638720650806,0.07038865742801889,0.23584780483116122,-0.25023514696000526,-0.45014240607296513,0.06524673320710954,-0.03750618785357714,-0.003851586629255531,-0.280765310115836,0.10662307863822586,0.11277577078384074,-0.28865073198634095,0.18738487349510793,0.13668443414681966,0.050510592511605924,-0.24497163428222657,-0.18728281916454043,0.2083412466088346,0.04470930237700328,0.4202356862520943,0.09091417635547584,0.34524567832441294,-0.19171733172806932,-0.3993219381732504,-0.12557974574631667,0.04743180725133348,-0.40076145549670183,-0.04047498857267057,0.05907859440545211,0.06121861571051896,0.2098167238227445,0.5272284069383676,-0.10129558474591656,-0.357671403890424,-0.1487332605304014,-0.14162350348926278,-0.18522969527367825,-0.16652774147599358,-0.40177539899476367,0.3264984549286481,0.14084744586267364,0.023248671563697126,-0.16831103890782673,0.03494080009456563,0.44280954450004617,0.19487807018738953,0.08062169097504013,-0.1742424247118308
13,-0.01674478112982119,0.6475999909892162,-0.003991079820860403,0.31395300892843186,-0.006687593585879775,-0.06041351384786867,-0.16056506040581023,-0.03107791130364745,0.09762296536774243,0.2768190328276622,0.12179334923838432,0.27966482360912,0.25104670085206315,0.04723893968528124,-0.14285223457392468,0.1962303505381598,0.015007795162764235,-0.46518958711481906,-0.3389321471002673,-0.06619332685985935,0.258388492451295,0.14340729496005156,-0.18782545390607436,-0.08743098769438087,0.28220119052016,0.39423411993714513,-0.016799804849028908,0.5923840051397573,0.4675933586274014,-0.06521712467269415,0.3382687724939967,-0.16484949778380964,0.24627230799711916,0.1116764527463154,0.0746802817501348,0.07798167617354983,0.170441986568151,-0.07269126293245085,0.2603609847717675,-0.21166239775758372,-0.25830997253001653,-0.26320375161050474,0.2119622633559361,-0.10460979719094995,0.43973736028328314,0.00759356701940068,0.00288592541199639,0.4100771262733876,0.05097290170179251,0.024497377603299127,0.1315459454957861,0.4820616907110798,-0.33426815031154755,0.01969877044255135,-0.3009478129875431,0.47272506544259285,0.5906274705476232,0.3188551424658211,-0.04075114020268125,0.3800532918033281,-0.22555701945620601,0.01908529760689258,0.11931635628668474,0.176653383518953,-0.009146579055796106,0.02252345818697125,-0.032799954668253445,0.22678131316752023,0.184768923426581,-0.035799699267972225,0.36807442744990115,-0.14883596362086404,-0.11580220259849221,-0.17180503386379956,-0.132005334610047,0.7154559011494358,0.027678286152620718,0.2923906033373599,-0.23429544068154592,0.23306152239727856,0.3010439619718524,0.22729403639467255,0.44742823127395953,0.09237671837864596,-0.21366506526514373,-0.12345352132440415,-0.2098936673127444,0.03187005684544393,0.0506944574369101,0.6278282311724916,0.23985759692116776,-0.2959723293920335,-0.022551351662826416,-0.41397689312439195,0.11564069475334329,0.15452543071951605,0.21946323644512472,-0.08654841190126869,0.17814217094639506,-0.06858678189306075
14,0.5885912743189771,0.3515467452627138,0.4903969711176896,0.1568981770034844,0.4341537883374381,0.34715240725428254,0.11387589347693443,0.15050438633673152,-0.6378880812387672,0.6417747550338416,0.4675688686726609,0.03906511717877657,0.17277205635926968,0.006164281022809367,-0.2839684132485503,-0.03174744902073917,-0.049348476389721216,-0.09986041935800014,0.1668355216665082,0.21233882804232387,0.24924138565124948,0.2744718968200977,0.3516167193205906,0.5395296035802051,0.3751038954138042,0.39891600684281603,0.25399628701270643,-0.11825516623417257,0.08876643568394772,0.25017857085724277,-0.18069888902248402,0.24033599638843364,0.574851735059885,0.2630376419156096,0.10529217045700706,0.3733441165768654,0.2755721489709224,-0.007538083171170566,-0.01094321937757368,-0.06831876396497301,0.3188616875343147,0.9050308414095224,-0.0836621265344091,0.24956687657882026,0.14126976437554342,0.47009350486109863,0.2511375547225831,-0.014364606533778428,0.5860951822963854,-0.1569631379060829,0.11787027753282964,0.46482643682112473,0.04049495845387374,0.0024129944165277,0.09668448338682585,0.24126529250785705,0.12152634603277367,0.4480826240525289,-0.06945748635974804,0.06362066631069338,0.2792075770315968,0.7643311225363281,0.32829668748688634,-0.11237841126624612,-0.07451530750243877,-0.11100923291113127,0.21223640179208697,0.2756763401047919,-0.09903218989273387,0.18053152838858058,0.24881767506488323,-0.033951184776309276,0.1443868600278532,0.25462215014131867,-0.049867427525335246,-0.45752683624177437,0.37028381737992117,0.32631419856194394,0.6334756744130036,0.16986531720060766,-0.2086189974317136,0.37706125697343534,0.24057716070740978,-0.09528951291827718,0.23217175439382057,-0.49949353145985276,0.265125295070276,0.1355990576326244,0.10193967381391973,0.029690892750969058,0.1939511085871509,0.19118688626540614,0.5135107464744039,0.2255276061098057,0.29187602535182083,0.03239144034474363,0.6484405140948731,0.3490310410196409,0.15566365817108965,0.2742409890412927
15,0.07036100312333582,0.4511678063655307,0.7720558601385632,-0.3182386840900103,0.45701633930365587,0.5591292580396028,0.22935652275370552,0.5813602142641638,0.5509028451788971,0.6324487157624314,-0.08859458993080542,0.7157705024438085,0.34569026846562523,0.4590878376900565,0.48228722851418454,-0.006592887343347425,0.5053090719368778,0.23349725501147256,0.5376784919801317,0.3005200124845457,0.31926630483488383,0.5774673308968307,0.19005581970196964,0.42111321065686835,0.4270512699480105,0.6095147635400945,0.4335934007750704,0.5866869955823876,0.1545491925093578,0.12035108542572498,0.7244659555944742,0.5427031525366681,0.29878777711546883,0.12296134268735744,0.10219962484867433,0.6047521774913991,0.16510038761849094,0.2735989675415654,0.5211743362400881,0.17964761485926417,0.376625386454961,0.6613555971851782,0.6473551846726769,0.33969832235718167,0.20737161619445157,0.7264620797362707,0.1968695491068327,0.3881049646225599,-0.054506823506353635,0.16889342894660955,0.3552863526802451,0.9433503048256908,0.577888387000692,0.4473166703822704,0.1554532580621052,0.1923443183939322,0.5031191513236279,0.5081682828559816,0.36582451818397754,0.16597616537507562,0.49373047863284564,-0.16780315076878857,0.4502624809219928,0.19570681843952328,0.1572008657518079,0.5136161250189071,0.663438111637656,0.328454744351621,0.29668813579931513,0.5714553616618028,0.2911630137070451,0.36484700706842044,0.3876596882844013,0.2808691825568067,0.3273083134391124,0.8627240695591547,0.34810169758867365,-0.09982198662231263,0.6084264548807659,0.438643555163975,0.6433714993525623,0.37049959986649766,0.4956071420923996,0.4540266249879958,0.20292707101210203,0.20648454156561827,-0.015123271722618218,0.4774083560537795,0.43671334665879813,0.16719391465117187,0.5751686367061959,0.3840597768417926,0.7669828640461742,0.35554210829031857,0.6967904650018396,0.6799532519014188,0.15842329624544255,0.42159374655667814,0.31922434985448167,0.2093256520954765
16,1.0890770527809512,0.0008312389505600215,0.44662798189914926,0.3546259327160155,0.6542400929667762,0.2706339148031256,0.9187558353695852,0.49352281627095074,0.3557666040224021,0.30978283618729363,0.5046798992404211,0.8183114707364714,0.48922418190663447,0.5599176880104434,1.0484548928073625,0.6278524434307956,0.6793325653309109,0.12038310213767635,0.5640541527879167,0.5321537832975627,0.5684144041614704,0.6646354425582988,0.1429020647643833,0.6014685358001975,0.372527175278203,0.26424774223374065,0.6567536518338208,0.8738389401123802,0.647410849357381,0.6420254790037495,0.12187351344442346,0.49744693583047894,0.4882957338501938,0.1772365338606916,0.7500392045501191,1.324595126272689,0.8032277340622435,0.3218501260082678,0.7742761220760823,0.6682993162908827,0.5255370463921063,0.4544402828001713,0.49887821933752924,0.960956168188516,0.4141020195096552,0.3470913958430275,0.8947528872104381,0.6662700499915437,0.8290647951910954,0.6804831077594584,0.5644414675403463,0.4617731354864523,0.40464206196722674,0.5038239249188091,0.5898863232703483,0.1548326435347171,-0.06634765650783725,0.9807239942318308,0.3548621419901709,0.309446047688906,0.02556735974822344,0.4488598504677261,0.48296023437173485,0.8628558026590585,0.5195251523790919,0.29236152487408057,0.3220736793141633,-0.14866564672357194,0.5335905640340076,0.40038746467710296,0.2688853028092074,0.4187278706222769,0.6986905285860411,0.6479788952304619,0.36836625819660956,0.49595092943714936,0.2050275712575847,0.5642466202865638,0.3513282211390574,0.8649564007888857,0.5751479815493864,0.2283398135211655,0.46584199229804424,0.6712018016406905,0.4797293836763367,0.7064327216990017,0.610804795649637,0.6864407895695445,0.39012760587220907,0.19350203698328056,0.3303015357692107,0.45490219405019705,0.6902016098441608,0.15289836963277686,0.6606122858698957,0.6357900331226711,0.4735931103670624,0.5029599137727835,-0.04046150556960658,0.5039610968980602
17,0.7331724278918871,0.3602325572874003,0.36009054899333487,0.8382089019899777,0.39022826373527836,1.151721851953613,0.5592343710318546,0.8518514578187847,0.5059596534493793,0.3545305920677577,0.8302759499941702,0.10598584806466368,0.7928939943034036,0.9295891534633728,0.8815737767039752,0.8936750728601773,0.5784895397941797,0.6971000681901238,0.46210915789961565,1.003546233797983,0.6332511080047488,0.7291234081247621,0.2949939312199192,0.5784017396230428,0.634640836142865,0.5941716395573572,0.7550848238780499,1.0954503324977902,0.33174975469563145,0.7143991907816578,0.5120444343383067,0.18643633752689162,0.1039194249754163,0.5910201712574389,0.646478373410773,0.2947696932664277,0.904713172454803,0.9325182291098286,0.6503895321083474,0.5488919549213966,0.3825536777931543,0.4060224651549441,0.40792949976909093,0.4783279916830986,0.40085087842926864,0.41297217570738065,0.42457810273298163,0.20732763819999506,1.0599685446028548,0.9911179321519699,0.47629870478433134,0.43226430373895136,0.6226899956695987,0.6368599908956478,0.7656906515032147,0.8990010072001116,0.2616657766025791,0.8795984330701462,0.5235103095220269,0.9977644757351708,0.6204876662617035,0.621022222057782,0.3488329466486942,1.1238704648332698,0.21081288285877006,0.4631096095474985,0.5509595134077887,0.8519532425339857,0.6547789450411466,0.7873632294575967,0.8175767411861313,0.5208931100080777,1.2149000400927388,0.44429294923648077,1.1907338400169418,1.0265848847769365,0.7233840059992942,0.5218419436777066,0.5188119080594782,0.755381685006224,0.7353671803958151,0.28931344376694945,0.6752013133763295,0.41437257043316467,0.3722013583308335,0.5811470124812146,0.7438442491602206,1.237896525064212,0.8091926528257775,0.5387697372077349,0.6424145085167215,0.9178815643001134,0.44690641442584556,0.7975525924212721,0.5428222255734754,0.4617235039309717,0.4073105553050882,0.8410778191453677,0.8106224032819733,0.5188843832208854
18,0.7389171281023722,0.7313564350104274,0.6798527919257449,1.1683714728322663,0.9633720863802006,0.3699903806033249,1.180854932611725,0.6903531767208646,0.673497840203827,0.9744441464149884,0.8659377551537546,0.4911434192518976,0.8540037980063696,0.9329054338108789,0.6980938997531159,0.7492615729806303,0.78420183001618,1.1884152438388431,1.1283375343035824,0.48979458574978124,0.72353199741088,1.103773801092194,0.9731296927290561,0.7817506026539361,0.7896716766196313,0.5675309144705104,0.4879551446736004,0.3231143257589006,0.7731668908390037,0.2005582154474654,0.9304408805402229,0.5241214850949336,0.8390369613193112,0.5925716297940037,0.620278115172803,0.38964702288094555,0.8039474486061757,1.2033853734454685,1.2429363518820802,0.43723341362523427,0.9291732804821958,1.1745826639743384,0.4561182060127726,-0.12443939072549473,0.6267872461028001,0.381221096905048,0.4619605202693864,0.8797971302921267,1.1345716695942365,0.870650768451683,0.7289485694908869,0.35453117703278336,0.8130817661262106,1.1575791052617683,0.6078159848460086,0.7413461718052525,1.161368129218148,0.7087121741136854,1.442153835267809,0.3248928513299486,0.38089035453108927,0.319083040178132,0.844292196100983,0.7539775459737017,1.0112516783157461,0.43964100025935066,0.4519799124593907,0.6749160410403121,0.7383055826629557,0.6726143851611116,0.4550533379370594,0.05427841643832961,0.5327452901659016,-0.07707486288664876,0.7264011788507123,0.5885812215133688,0.7001578773745513,0.35629307815024663,0.8996255153715503,0.47439179269515014,0.7270931400945556,1.1019068294310006,0.8126970388741042,0.5944550203759643,0.8197387051914513,1.298606707805278,0.6651164130857223,0.8417290615001563,1.0690977749594561,0.9877210158357241,1.1102917721385046,0.4414506125185436,0.932465766751735,0.8248944854294403,0.9169758311508487,0.5595472827727902,0.7173381687179791,0.913666392112297,1.1020944620490245,0.4838983388760738
19,0.7069675684936109,0.6040960182849252,1.1543347283304528,0.8688224478934885,1.4386842495358305,1.1336435299326493,0.8433256563594774,1.2083649598670592,0.8619462989399587,0.7260113999366701,1.07794552957479,1.0848453284517436,0.9493768373603757,1.1329139881684078,0.9028102677817054,1.1428529913108851,0.8376344562009285,0.794708430043006,0.7117881583556789,1.041856486793797,1.103871061810489,0.9434503687241031,1.7197835212947665,0.9454102112015128,0.7605791348653134,0.7906908527136868,1.0244139114232715,0.9890519029370961,1.237594985133849,0.8242599510544526,1.543220681999761,0.4848314700837473,0.987463104717497,0.978082553757803,0.9464402295107426,0.7027704958335672,0.9126543229694186,0.6429899148320782,0.31731853184970416,1.2772388984263936,1.088410674244829,1.2412069165113324,1.2856670621915596,1.1822602823196233,0.740633375599112,1.3617619929333211,0.9923816983801481,1.0734189236046179,1.2924711603967165,0.6788267442198167,0.8090471814656833,0.9005674621111128,0.8482022321099054,0.8212898379610306,0.9566089192569028,0.3967933955616275,0.6733172964247071,0.6810729947831881,1.0680321895418248,0.5211395801632168,1.077300005542872,0.6681924659124633,1.103251725828047,1.1009931043219372,1.259875765842595,1.1070692411240464,0.9186339148118375,1.0873517654165419,1.1073630994565862,0.970932493909635,0.6563020363028271,1.3942117594031804,0.376742857080273,0.713454246081791,0.9628547220954206,1.5054538076971222,1.1398070173346304,0.5888486908106864,1.1551155295799327,0.5786591424015417,1.149518246774393,0.9620739639135675,0.8970814447821145,0.8997217344427079,1.4353406865782778,1.0314494890342334,1.5555094248526413,1.4779729645568103,0.4894017869179236,1.0025625834724476,0.8838193180593671,0.992819436970901,0.8068831545738346,1.4628095069798628,0.4258949057443801,1.137725943162269,1.060144710912487,0.7714715983958157,0.9865889582098538,1.027636554878435
20,0.9825695576179829,1.232641329390207,0.9841902805927597,1.43125710211833,1.0081221820136401,0.8775303622326802,1.0970652079359744,0.5946641289868366,1.12547055364893,0.9469687135731858,1.0628300443710208,0.6806889925493483,1.4661822057766225,1.0688526863305559,1.1873146787817341,1.6141775659102198,1.1723664225305088,1.6485223280614072,0.9004794438382211,1.1370905159751512,1.2618119836637824,0.8589190547423552,1.023923142681653,1.3688696596770678,1.2586296523871086,0.13078990447529026,1.1045482294934243,1.061282520276645,0.6482485457709917,1.5042489677141604,0.9095291613089099,1.3053450666146587,1.1058174608769265,0.9853525749526941,1.0959206652973206,0.9822291301178155,1.3098978568458004,1.118847205995955,0.8051301896544037,0.9837216129053137,1.265466604136381,1.130445695961745,1.0732319908901238,1.2135556618987131,0.9489473541111343,1.2467852026585047,1.058732947939818,0.7888678919655903,1.0667580807886472,1.231039627699672,0.9429629342301674,1.051243121113825,1.6520413735157808,1.285806522882789,1.2763833199121828,1.2926341707011206,1.5315378867110068,1.239939626837567,1.3561297666313312,1.2385598315698234,1.1028628937004588,1.020150469130456,0.8964084848800971,1.558018409867743,0.9304595305435677,0.8478268807490437,1.3746706778490985,1.2517957961332047,1.071451899445816,0.9467584363232012,1.2967890393859425,1.1377278057686928,1.0737381239482606,1.3227606916937211,0.7524607573088233,1.1468156885931382,1.0207606458066072,1.5732241459214409,1.1158013930769213,1.0047232723934196,1.0646400543776806,1.1629519394793995,0.772021407366048,1.0324329346058483,1.1513210450329465,1.0626419915951533,1.2226917777350408,0.8098627527246662,1.046310291625298,1.2005835236042743,0.514321011262351,1.128032934974333,1.1514387562589277,0.6321616289026594,1.5198946421726443,0.8359714449261411,1.2885618065412883,0.9814433688539212,1.3580883029344302,1.6843811801402884
21,0.5801182101478347,1.0555416403839106,0.860046029618652,1.2472966729782577,1.0831728904121312,1.552933677639244,1.2953977826255303,1.1919109862309292,1.0581185353039548,1.4232261646296411,0.8702722390238664,1.053956832664845,1.3311419247761873,0.8604240367874922,1.085679334422178,1.1876889448719836,1.3098803975399842,0.9705415479202001,1.0850267799590312,1.273907601135025,1.3371629928243933,1.0827027452002669,1.1605817506936102,1.1160030712118412,1.3104224302859626,1.5611886501387635,0.9579603199281245,1.305643770223526,1.9744510148038996,0.953226190723187,1.0785871163180707,1.3538011544146946,1.0569296604055467,1.2527580752224614,1.5939906162892195,0.9056151599059569,1.4431394145247387,1.5739799194857411,1.2067039614568178,0.7320681760520511,0.9475075675546244,0.9245174945163719,1.5363254198627565,1.8331723804768236,0.9968043585978316,1.11377297761771,0.9974517669707967,1.1972246899872336,0.9649708232613087,1.2055631152543766,1.6581701035545005,0.6287902425839924,1.260579980680007,1.539618190056332,1.3790231557233141,0.8608310608035217,0.9829000942739878,1.415866718161754,1.039055478201597,0.9745354700221831,1.4405589040905193,1.2734625350448612,1.0293606187758493,0.5121823413342177,1.0735446220933593,1.5530692659412526,1.7027741454611798,1.206552817248115,1.460379819359755,0.9544901614382673,1.0991886704948741,0.6887546232795456,0.9391914547212058,1.0354319279462214,1.353115945502672,1.2365884045781272,1.133717921316107,1.0147691927032072,1.1584988479218299,1.5703886864068206,1.1577503659140156,1.164073243232859,0.9238983667816072,1.328558015237668,1.0011183164242308,1.3759727957413528,0.9054982308843101,1.0637049514019528,1.2582566183540158,1.0344326016411436,1.439742157493475,1.2578588613070874,1.0496702732816823,1.0671997271943272,1.2057315683321304,0.8426361753735173,1.4546001358533163,1.627027237732572,0.9787821007662626,0.9365617818086065
22,1.0860025675688665,1.3824266677460477,1.2039959874263406,0.9630293947581294,0.8921751830686093,0.9674965757577313,0.8216965089061805,1.645114361639359,0.8110676863363934,1.6223973854548448,1.2486798317923309,1.6067853571390365,1.1844936723527626,1.2868704632319439,1.289423325236706,1.411124804396301,1.0967098337615029,1.4441800472852133,1.9802654443192145,1.5319193557885473,1.95281365089642,0.3008307390643061,1.0948547008268659,1.1418893196618618,1.4380231806363324,1.2651335768800462,1.3562533854890662,1.1532317492686432,1.5527314217629344,1.7298773330468267,1.3809211498234966,0.8567633910403636,1.068739889937515,1.7057014914231123,1.2042662872863479,1.1543933035418041,1.3318676734661847,1.2863286848412234,1.236035786412198,1.8058462257821055,0.5925946928186661,1.4779278760650123,1.403495049486206,1.5786732556627,1.6458422054210298,1.2336544525944035,1.9502870659433367,1.3900609204013452,1.6350207874653813,1.009028582815745,1.4126160298846362,1.6980664946458226,0.9492893112472888,1.0533930117546828,0.46192150449786895,1.8689020589225978,1.5604529719127385,0.8370264575953571,1.0256366850143928,1.1552250988332442,1.7023510015935104,1.0821085873071734,1.598117636194301,1.2878310848588006,1.2374546965406166,1.4468202442043003,1.3428984237539403,1.2860625306941014,1.700747121407657,1.4703453990512831,1.5480496482925383,1.9460543896456701,1.7180863992725237,1.0406920904533694,1.453038941483173,0.5162784637447231,1.331531959289783,1.2603964711328586,0.8204754612788657,1.3570138043293662,1.5339778290380328,1.3558686246843663,1.1160899142748797,1.299504703523309,1.5813440413962403,0.9908280857979174,1.4758761997647152,1.3925786734263974,1.0396429265027425,1.5629466585001506,1.8007505547557459,1.3497843208003264,1.416891382707289,1.0934030598770519,1.2639459444696013,1.3918211653614931,1.327059278918771,0.38604451365868936,1.417936820934848,1.5499394685525552
23,1.4587864275755256,1.6126445718954987,0.953132286412701,1.5540378911152777,1.6467696814463137,1.4958897524336767,1.634440656980493,1.632025445950647,1.994935605309732,1.3466878667096145,1.5995147212928311,1.9344274471816265,1.020484907399783,1.6084772768013742,1.273744455518308,1.1628823472303818,1.2758347293115662,1.3348335863507743,1.2854168885141177,1.715644781246441,0.40205520396698075,1.3093823833588611,0.7440418970264862,1.4037540709994112,1.2463249843900432,1.649200806376302,1.4661807550270742,0.7995734830815787,1.20084057592032,1.2039119046690916,1.6625306046737018,2.0074339819456215,1.406003588430106,1.4119026606915568,1.0842489904272687,1.6572967775899219,1.1856795199600887,1.7434676705323424,1.309608057162057,1.19452571108718,1.8350448759345612,0.7456234247555739,1.4229158881898447,1.4265658404618051,1.7460783662126766,1.5349618825380118,1.497787956832841,1.2409104339726205,1.2418607905977694,1.6319266703101778,1.7678061083408807,1.9776312445701607,1.274194667117969,1.3041028319713661,1.1499598758661669,1.1191160724476088,1.481419965622372,1.0001082610026868,1.2946950696532182,1.3776740532792398,1.2589693618126443,1.9764821545407416,1.3560672867703822,1.5638314931344959,1.7182234941914032,1.7211639957937195,1.436053907340521,1.3358143656892696,1.2545144636733503,1.7314993982830442,1.6029135739649194,0.9282351182492471,1.9005870381319172,2.330517404457096,1.6340387535145537,1.5084738346149025,1.597803576092815,1.7452291754431275,1.4015500181126896,1.325815247917247,0.992980553678219,1.5873883444545065,1.1708970895675501,1.4451537608757024,1.1472408730158326,1.2718908349265876,1.1978964578535782,1.4626562819762217,1.510366080458325,1.452673126804747,1.3689263898204356,1.3446456047681372,1.242649212198995,1.5486258124842085,1.210737256563942,1.7426137644385262,1.2327804451931381,1.5233346714140419,1.5162671468018334,1.4490018262562416
24,1.8134150093601455,1.611394645800016,2.0426638952867733,1.5163592049709738,1.3562397819313203,1.6035816304595374,1.7180663737966002,1.4367096539532849,2.126320602017397,1.5279979288541476,1.6235530043289395,1.4511229387265712,1.6740772755370397,1.5180232302325374,1.812192446745032,1.3045351148189288,1.9260744461613468,1.6727290634008274,1.3966209381731844,1.1461435860506803,1.176097380518774,1.9925248502413102,2.0164983504424354,1.4906810257418956,1.6323004604590714,1.6352035877500293,1.799413542260275,1.479261416505224,1.050521053426061,1.8604322586565474,1.2852922860264335,1.7919705382554902,2.0030828580833426,1.6788168767536242,1.7787625201778547,1.9888054042200611,1.2300924941807323,1.2953558597308448,2.0363443556779015,2.111808473775849,1.8519046083277568,1.6263778242883038,1.3549598111007397,0.9061443375312256,1.5609269728649717,1.4270777071412402,1.4874043555469512,1.8099741578253221,0.9375359704248506,1.8521903527960166,1.343825695948191,0.9791365953291153,1.5883169308440654,1.31521513148578,2.297502518437655,1.9519403645692217,1.4344114614322856,1.650481216065353,1.7824058845420803,2.236511878539932,1.7837417206338575,1.8164381153737716,1.7950102133069157,1.3860063689737103,1.6897972250074356,1.5023707338040253,1.3512795600579026,1.9084628775228,1.3793371500145173,1.424301657635826,1.6862836454401962,1.6964428536422584,1.1963302283270119,1.3152813579006386,1.3352382576030628,1.3031048649243204,1.799860491677752,1.7520622155469368,2.02232988585057,1.70600234798506,1.642844860643637,1.3296308231384542,2.192807852149108,1.6088584211260921,1.7540842932238758,1.8917036317262517,1.7781847819812795,0.9370388911920867,1.8751917794722384,1.4721550035753468,1.501396298200567,1.7148840739150528,1.258534254017076,1.9575647516476833,1.7114352627945344,1.8203042658880761,1.0414967833778797,1.7771948404167093,1.2695078619480338,1.4766965166149122
