Periodo,Tienda_1,Tienda_2,Tienda_3,Tienda_4,Tienda_5,Tienda_6,Tienda_7,Tienda_8,Tienda_9,Tienda_10,Tienda_11,Tienda_12,Tienda_13,Tienda_14,Tienda_15,Tienda_16,Tienda_17,Tienda_18,Tienda_19,Tienda_20,Tienda_21,Tienda_22,Tienda_23,Tienda_24,Tienda_25,Tienda_26,Tienda_27,Tienda_28,Tienda_29,Tienda_30,Tienda_31,Tienda_32,Tienda_33,Tienda_34,Tienda_35,Tienda_36,Tienda_37,Tienda_38,Tienda_39,Tienda_40,Tienda_41,Tienda_42,Tienda_43,Tienda_44,Tienda_45,Tienda_46,Tienda_47,Tienda_48,Tienda_49,Tienda_50,Tienda_51,Tienda_52,Tienda_53,Tienda_54,Tienda_55,Tienda_56,Tienda_57,Tienda_58,Tienda_59,Tienda_60,Tienda_61,Tienda_62,Tienda_63,Tienda_64,Tienda_65,Tienda_66,Tienda_67,Tienda_68,Tienda_69,Tienda_70,Tienda_71,Tienda_72,Tienda_73,Tienda_74,Tienda_75,Tienda_76,Tienda_77,Tienda_78,Tienda_79,Tienda_80,Tienda_81,Tienda_82,Tienda_83,Tienda_84,Tienda_85,Tienda_86,Tienda_87,Tienda_88,Tienda_89,Tienda_90,Tienda_91,Tienda_92,Tienda_93,Tienda_94,Tienda_95,Tienda_96,Tienda_97,Tienda_98,Tienda_99,Tienda_100
11,0.9706626872251886,0.8894899992263593,0.9639520277188456,0.973587474561444,0.9840309125376494,0.7883002454514936,0.9495355859879984,0.8516519509790954,0.7619727026946926,0.7090367879613071,0.9764396356187566,0.9181547368751021,0.9570423896894583,0.8966027917571463,0.9234532101730965,1.0013519864875822,0.9582630498170357,0.8982480944259245,0.9505843298852776,0.8478713452315166,0.959672283078487,1.0079525105804827,0.9677105417298018,0.9286448639918587,0.8475802037707802,0.9405333466992905,0.9716858250306876,0.8491572304626468,1.0066591222224224,0.9251831214718547,0.9203032994453522,0.9250007693403395,0.956884640046085,0.8911677105364593,1.0657399924361273,0.8768612141021876,0.8101721223280335,0.9345431549745296,0.9199635269138065,0.987710055293294,1.0185577225270461,0.8709009000665807,0.857439277278876,0.9437197180528258,1.0391064251656579,0.9708817112043585,0.9439086203106647,0.9871271062699438,0.8075355666048393,0.8319606374190355,0.9706346275901689,0.9505786409041004,1.0943130027358863,1.025808491250254,0.9818279655657851,0.9148141021167747,1.0095758132437342,0.7577815884791873,0.945125721938902,0.8744746809890571,0.9043064478868156,0.792752699515086,0.8872155110867188,0.931620679199122,0.8687157095725742,0.9847170368992039,0.9064887462910158,0.8952860106822763,0.9363165612371106,0.9918057344929038,0.9308049627010724,1.0772645445289009,0.7851575091400229,1.0802106073105042,0.9963175466939249,0.7721051318409098,0.9972891544038697,1.124535194713298,0.9280359018666925,0.8221701744375012,0.9178177761721318,0.9582984457641126,0.9584452563342102,0.9285175352488128,0.9947652358479816,0.915008502380951,0.7171822621332831,0.9297427955243363,1.0564514918429486,0.9274106757684678,0.7350605855816958,0.8767497350334672,1.0089069563657662,0.9720202114938759,0.9144491084578485,0.9179045163378571,0.9420437365790624,0.8359307435031801,0.9914212107194188,0.9714600842648449
12,1.079229978639422,0.9574073019773631,1.1063122826117597,0.9758715793717831,0.9653029317441887,1.0281779078398683,1.0431542405763015,0.9120367821194458,1.005160631441706,0.9220310983478364,1.0502644623679092,0.9197660472494261,0.9820432096321248,0.9350317912091151,0.9328539317137158,0.9451437506536756,0.9732095843059718,0.9590044389174939,1.0607551928084766,0.9388654655785377,1.0089774692933169,1.0949619914179582,1.0232858573657995,1.0697906699388575,1.0637075154749482,1.1290760735088161,0.961109125792521,1.13039783273582,0.9286163354406329,0.9439831086073307,1.0205993010811816,0.9715215420755651,1.0976935471218923,0.9806531368798248,1.0480338861036183,0.8806030630310375,1.1034807026788067,0.913138855131154,0.9967371684749254,0.9661456040069566,1.0191819387400343,1.0482489752277924,1.0556066445192194,0.9557360812825515,0.9873815764407949,0.979009717199223,1.0034266311722397,1.0613162638929763,0.8894393869654029,0.9831830123485719,0.8405762280866578,0.9856983200287978,1.0106777497110677,1.0178447100682868,1.099669541876218,0.9144501670530376,0.8130819517679583,1.0217448159831402,0.9879768350765568,0.9987362488171735,0.8769055342444759,1.0432797242493037,1.0291308200854103,0.8967746733078081,1.076953055792943,1.0369246515898958,1.0134049085971872,0.8957509599364083,0.9525582293389638,1.0559911089880656,1.0108149683851655,1.122520671477314,1.0373218659401817,1.1400839645386531,0.9489018409027146,0.8369927715966716,0.9559794648780566,1.0203603288532854,0.8944130852475001,0.9870512048703853,1.0148012211911812,1.0209481612280307,1.069536185579682,1.13273532857101,0.9583826466842581,0.8742331928577382,0.9339508075205551,0.949135836676443,0.9477446016334858,0.9592903579429456,0.8266290531574658,1.1111151658521488,1.0334785126455943,1.0077214940932373,0.9543725173190621,1.0147904387396862,1.168259634936756,1.0624051379100425,1.0195042371342582,0.9522573812929627
13,0.9937164689920119,1.203236437629061,0.9987461214437875,1.0811417012766464,0.9982814496056537,0.9798551188544917,0.9449051688780794,0.9866275817240439,1.0351929149759305,1.116662879496435,1.0327961743913208,1.0715488325580413,1.0669718139447761,1.01227804966587,0.955362787324373,1.0802477734597264,1.0060568347386563,0.850655053734427,0.8935921088321226,0.9769394140038905,1.1007516725625903,1.0446542618076666,0.9362985834606735,0.9788455647559341,1.1161816742974886,1.1661642957310443,0.9954675569945443,1.1924889416885054,1.1613648531309164,0.9733916857566687,1.1458658797427295,0.9336708200855475,1.1039532575768427,1.029330561955112,1.0202400999472383,1.0261870111651457,1.057175460482293,0.9805808215776359,1.0875101226083106,0.9267703246638449,0.9338822309058156,0.9168145112763902,1.0727200024028252,0.9638935800782681,1.1369286665729457,1.0024494106740418,1.0007636498632184,1.107908767447503,1.017907956730096,1.008560910470342,1.0419189706472245,1.1578184464201942,0.887825759085923,1.0049939700527537,0.8728191230332155,1.1616141891727119,1.2452533521338456,1.1062650351579857,0.9869366174619513,1.1246999855605957,0.9011102162303632,1.0077469758723143,1.0308203019502853,1.0631735907944548,0.9962437885445774,1.0060846054003498,0.99129528337608,1.0965080478453992,1.0468049601644938,0.990378934099322,1.0890354598399221,0.9566065358098549,0.9524611622277721,0.9302898434872696,0.9648167981016866,1.292056289280496,1.0097023047821576,1.1255100571229406,0.9382711775725013,1.0745612540618767,1.075421873425677,1.0777768668125458,1.1482839497090762,1.0232568160306557,0.9122155764767526,0.9565904485554118,0.9067908066889833,1.0114461493790161,1.014301481543907,1.1534799087395913,1.1035014557627003,0.8992735984762023,0.9946396918510308,0.8625074070903864,1.0313490655830324,1.0654106062424167,1.0833920689039975,0.972284898062669,1.043096679116117,0.9812071452651175
14,1.2208706996252048,1.1103259869694388,1.1540681403819908,1.0405506067698471,1.111567061391055,1.115757941197147,1.0390743359988328,1.0647600666208434,0.7700424185781477,1.2704701701525682,1.1259056447074727,1.0099943335447548,1.0460904603568872,1.0016021813583598,0.9112680421615919,0.987016982388537,0.9800839788353047,0.9679407076680822,1.0523780827056632,1.0739750974407138,1.0971850032404766,1.0854652473771693,1.1192515850957727,1.130542321002826,1.1544295349157023,1.1681376471002693,1.068526015916727,0.9615742295536087,1.030632990381091,1.10207181110369,0.9220802966189667,1.0967020813449713,1.2426489237428768,1.0690838727682184,1.0285366364958528,1.1253726135288686,1.0924418028136955,0.9979862314099618,0.9963218664643607,0.9763634875276607,1.0816167615322168,1.28603480152517,0.9712972019345192,1.08613883867743,1.0439896224659098,1.1516351993289364,1.0664539556412973,0.9962200598701645,1.2059087635560723,0.945147297293693,1.0375610261909378,1.1521759300265806,1.013589362974536,1.000611734721654,1.040858969082211,1.0824832391480406,1.0504628470962938,1.1493327516388685,0.9777343723406052,1.0208746940005573,1.1224115169905395,1.310252157797602,1.0848014752756359,0.9598119909958979,0.9693989140707605,0.970011382246334,1.0563250087863283,1.1173155982257896,0.9749135427269304,1.0485173274438806,1.0601878165489167,0.9901014547494941,1.0592733416229068,1.1033133287120713,0.9867089025155212,0.8132329472377806,1.1297987322015115,1.1400719217172706,1.1668991394123198,1.0543434666598732,0.9477337611575897,1.1290251325066503,1.079730622937932,0.976009857131887,1.0953879081381461,0.8243647494414622,1.1177363528696858,1.048700480104061,1.0287583384328758,1.0072582838482835,1.0836922504987712,1.065065430648911,1.1220581311517264,1.0749036379849777,1.079124746529634,1.0137112948991585,1.2463956920869719,1.1117690165382492,1.0376586110442039,1.075142336863671
15,1.0264031844579475,1.1415900849513374,1.2425569847453652,0.9177506585229412,1.1174421860490062,1.1864416043825496,1.0786993064113037,1.2501516874213958,1.1985995499864768,1.2665397951903203,0.9761434951935575,1.1831211489826678,1.0922199107322357,1.1193232386185785,1.1507008809077177,0.9973038598334891,1.2039322570352662,1.0749622002915558,1.1688043903401253,1.1046958646771738,1.124489345093631,1.1798121733376583,1.064457850013303,1.101890787010221,1.1758161666929048,1.2569021459569796,1.116979774123288,1.1906377584509893,1.0533343925670393,1.0491027397574688,1.3123991114442008,1.21836314655901,1.1261204030932295,1.0322944111411554,1.02769848443299,1.2030817084371033,1.0553835992994476,1.0730908633655394,1.1751722905206208,1.062153394511412,1.096402125294421,1.20902129333383,1.2220945834392556,1.1172480073864184,1.0645729052275443,1.2343304494246778,1.0520940020217981,1.1021269553687738,0.9808504949834467,1.059021889920424,1.1132170066757376,1.3088361560488242,1.193928709882904,1.1134023091695688,1.065694717936032,1.0657582458211925,1.2089162196781127,1.169357533412379,1.1172704763367638,1.0544587453182368,1.2164636702071743,0.9318864716139064,1.1163061465400197,1.0699873516006368,1.0645574360793517,1.1387509600903354,1.1760685591710274,1.1397757413968201,1.0751559089041438,1.153576979870407,1.0704309533085201,1.1063719759051958,1.1591411097428,1.113963102449952,1.0872370386298633,1.3521726356909147,1.1220230453059326,0.9571509374785334,1.1602995281695445,1.1403312448265714,1.1611867033373484,1.1267798244511862,1.1642511120146333,1.1143060056223664,1.0833727119777523,1.0726054731646852,0.9932840853393248,1.171461487649127,1.123201789367042,1.0408724958330628,1.2481922272726866,1.1307046485418777,1.1823067884238347,1.1180848669799976,1.188893105766669,1.2878241737704939,1.0601979932971677,1.1350055235593335,1.077227695714281,1.057355462139168
16,1.4086795389072064,1.0002608678898717,1.1403172259749734,1.0916536891798179,1.1681239380543709,1.0902428562818136,1.3152535020012028,1.2123564052751654,1.128253262943527,1.1305551764956918,1.135898799817771,1.2093550044816543,1.130510501738255,1.145530302500279,1.3276119843041398,1.2567582461550584,1.2741645282449943,1.0386479156413206,1.1770850402245558,1.18539297939911,1.2216379738301666,1.2069546396989086,1.048465550129526,1.1455288053751012,1.1533687043111314,1.1113768133356612,1.1771864924808193,1.2839447576724392,1.223419248144543,1.2619437116139784,1.052553438867088,1.200153762966656,1.2061130323885074,1.0465491785355965,1.2032781359239324,1.4448120258893058,1.2694460237870706,1.0859809662135442,1.260242518420957,1.2312141527159957,1.134517985285122,1.143625753011185,1.1711551138139245,1.3316772220833122,1.1289461448535845,1.111959158018079,1.2367621550758787,1.1753240433943208,1.2912695958646163,1.2378032072022365,1.1798672336173068,1.151176333331021,1.1357904308285889,1.1277278498291643,1.2492866093941024,1.0529338382319597,0.9724496641687106,1.3268464448193649,1.1137563240202042,1.1015329126488889,1.0112093637482793,1.1821981770076386,1.1247522193650703,1.3085686688019535,1.2133525897324324,1.0789800792727446,1.0854745117427433,0.9367345080307942,1.1351671300054162,1.1076029760649437,1.0650420806076593,1.1220810643961618,1.286824731707447,1.2629184325255058,1.0981801566803582,1.2024521537720512,1.071870056336501,1.2422055453741188,1.0925629509194714,1.2767176378507157,1.1440943640965877,1.0781347172408853,1.1543865266651077,1.1689821536657938,1.19709711244059,1.2484005903254156,1.2712450690004513,1.2465356072430724,1.1100594234013388,1.0473038221324575,1.14252910990351,1.1548140028700604,1.1640563886810311,1.0507815620669103,1.1790855539121847,1.2691298857139357,1.1799568343742337,1.161061133005025,0.9902114333017025,1.1380859026277697
17,1.2751252255340646,1.1130518571336994,1.1131297388034214,1.2166365487779123,1.1002792600829285,1.384041555316828,1.191890584114018,1.3665405275031741,1.182397604887537,1.14941371378156,1.2235743989241294,1.0271151859530945,1.2115206010841368,1.2416129970553451,1.2754664375909868,1.365465559210434,1.2334663754785238,1.2237977270112135,1.1450793658912355,1.3496177835957068,1.2469193100602889,1.2270349466222825,1.1000478417510469,1.139947660075412,1.2612803822150027,1.250435228808073,1.2037153978434247,1.3559550449460123,1.1144856945783428,1.291471883479997,1.2208001978174052,1.0750149047504547,1.0438651135386006,1.1552247884266653,1.1752107328054961,1.098986552065583,1.3034897285641318,1.2491184929613688,1.2186029053003296,1.189902316516119,1.0979195479242274,1.1283233122248961,1.1399524317853573,1.1650964994846846,1.1248199066882885,1.1332099200119694,1.1123483679549682,1.0545567369223325,1.3723914118733227,1.3463583743576197,1.1517792992396334,1.1415156652634215,1.2089633054298625,1.161454733005049,1.3235817119810014,1.3073484557203818,1.1086546292724697,1.2931442713837604,1.167818996030167,1.3273783398288188,1.2720371606978962,1.2520811710431572,1.0901061437049622,1.4019109707215622,1.0865742001150676,1.1251068644883577,1.1462180812130687,1.3625534359251985,1.16586610925066,1.211601596473726,1.1977679395177219,1.1518675726359209,1.49873780134985,1.1802725469227568,1.317364667300964,1.4190622672867925,1.2535739410324296,1.2240031362586767,1.136689164982107,1.2416623951912162,1.1842347876301067,1.0989990478406957,1.2237711226024395,1.104322677919913,1.1529191570699513,1.2043467927405738,1.3303249845549454,1.4445912541155537,1.2282824272112063,1.1317085247088516,1.2772096347501276,1.3123768603196775,1.1062267189519404,1.264888151331758,1.1471538162731294,1.1954475335734063,1.1547706597401817,1.2693354734392326,1.1961081613240865,1.1421748997244578
18,1.2772809420898272,1.2295217395873685,1.2135895234972134,1.3019676395276163,1.247563410917588,1.123373261502456,1.4051877969422522,1.29704993192908,1.2427948396924848,1.410670678486159,1.233177310646623,1.125653050721721,1.2278228842446255,1.2424749438958944,1.2181342557488113,1.3064081208932838,1.3164875875934463,1.3815300592454856,1.3542420469052994,1.1706357831058207,1.282121925013509,1.3436938428002851,1.3300390794440433,1.189149098471354,1.3251062738816464,1.2392065271357617,1.1316461055546028,1.1049925961371159,1.2668172237350763,1.0818269135214154,1.401218169173473,1.2108865889751361,1.354163348960607,1.15563226152962,1.1681098511142054,1.1308472892521646,1.2696874549701593,1.3214795607488135,1.4177642538987725,1.1512713701871853,1.237833885411717,1.371226596699791,1.1564850106432505,0.9570493298238811,1.195173641326486,1.1229681678641215,1.1222401960388757,1.231512117723877,1.3986012113878088,1.3042596395560917,1.232289741600615,1.1160672184597444,1.272855280502427,1.293465797889769,1.2568637041078776,1.2534497728408474,1.4822488640565148,1.236192910412778,1.46230380635038,1.1066011918416716,1.1669917650549242,1.1295200454527863,1.2180869515959698,1.269632361456805,1.4152891605958287,1.1187669310008808,1.1199500760734638,1.2872142711874661,1.1870247590607095,1.1807631756049002,1.110075246127856,1.0158249959399213,1.2187012971672528,0.9687267559384497,1.193606716048067,1.2402647699448803,1.2454322888512117,1.1529404983632454,1.2370205050857028,1.151767853467112,1.1821618557691485,1.3770572341971854,1.2693391217134327,1.1496603396400717,1.3367901513784066,1.4566247611571124,1.2953636720695525,1.3023074800686194,1.3016046106468926,1.2414598832032986,1.479104336125957,1.1502361107229444,1.2216409873290772,1.273969111711884,1.2485832131164412,1.2368563337247673,1.2725755573560713,1.2925802638989214,1.2666219409713406,1.1325886845533577
19,1.2652917708407816,1.189583576977185,1.3626576334003138,1.2245486729687267,1.3697071828048977,1.378013340349236,1.2893710779946677,1.5199436189733508,1.310730192410599,1.3059709428165664,1.2902661745764505,1.2775444396441284,1.2532655824568923,1.2944599160472863,1.28210222996447,1.4673660710128125,1.3380518868754876,1.2551340164720333,1.2234661938588214,1.3629643991180402,1.4304249570704588,1.293772222530809,1.583268370549241,1.228747491242472,1.3131289317437336,1.3332653924097082,1.276378071605416,1.3213819961706235,1.4270897550767299,1.3362946144271302,1.6654567631455397,1.1950777784567308,1.4168150585307693,1.256882361811533,1.2565073991482354,1.235997220423569,1.306153619936055,1.1717721687062705,1.1066541657629643,1.4418913838706242,1.278592750154092,1.3922831772926714,1.4410865895256308,1.4080610741678272,1.2306238898484183,1.4392552739013638,1.2625958886803617,1.282462262778778,1.454074946541002,1.2372243705529085,1.2578142938899326,1.294829812253501,1.2846410626913607,1.2082108052058265,1.4042639820425502,1.135654839526522,1.279589643611984,1.2269815853559523,1.3423735626915456,1.1709920674888863,1.4723150042503894,1.2712281997434811,1.2849781234979618,1.3937297234529804,1.5173912295732515,1.2990695046554193,1.2437944805240524,1.4627285852431877,1.2805130040078998,1.2609353067211777,1.1587563526239621,1.40648561398275,1.1546595588227433,1.2894851567531,1.2566283566213483,1.6145413743220782,1.3995462368603198,1.2527661011566262,1.3043333715810623,1.1851251587479241,1.287993883487458,1.3292083670210955,1.297305289530483,1.2265144640768424,1.5897106041850046,1.3626851561331264,1.6907677612882175,1.5308148464405056,1.138065796085743,1.2450880769246653,1.3813787314829407,1.3378799952494935,1.1917908253746758,1.4858374353446355,1.115455959168509,1.4815993285600353,1.4028358563040166,1.2470457114301168,1.2386785089998056,1.2815735621799074
20,1.3687122713000006,1.3868400805209202,1.3092033092442696,1.369910887704338,1.2590631071102907,1.2926124259758782,1.3764369546413475,1.2558761877149,1.4057302434245453,1.3990914056377808,1.2861959187549938,1.1741459727523165,1.3911339267201779,1.2778095032550933,1.371001671676671,1.660112746461951,1.4731427633044216,1.5292433135249028,1.2827059028735388,1.396142252896899,1.4920097896295024,1.267450804038545,1.3472657899117195,1.3312059641191285,1.5181753488185727,1.0551261579523663,1.2979976221119818,1.344852574323585,1.2237083342837205,1.6137272907081022,1.3922007647582826,1.5252213014775116,1.4667732571250118,1.2587917509605249,1.2970200872310118,1.329842168817743,1.4394105857243171,1.2988955294502056,1.2706129018296342,1.3403420498747227,1.3239124990382176,1.3572771175132665,1.368204376197198,1.4188627786643002,1.2954902348134694,1.4021679107890515,1.2801532110006082,1.2075847601511083,1.3747767326255904,1.430201967281619,1.3004884370433238,1.344158350229772,1.5543946883963116,1.3259736077253552,1.539400995676704,1.4419228821708674,1.6359589070376195,1.4132353865166145,1.4347275149757468,1.406386147531688,1.4835224075425844,1.4140926294819516,1.2315489764741114,1.557168028794943,1.382110374394036,1.229036410587759,1.3648211963375134,1.532708656187441,1.271416115555058,1.2544385984839121,1.3136871236533094,1.3317071331195078,1.4407883558243935,1.5367121834157502,1.2005523399729268,1.4681416897408635,1.3578159009064983,1.6753139470558354,1.2939754433856805,1.3214319824407048,1.2667289750614132,1.3979460241940656,1.2558586507119673,1.2599259125627105,1.473020959710852,1.373653272150211,1.5429707133607091,1.2908626768110987,1.2951760030867636,1.2934965974577453,1.2219357405323008,1.3838963546818341,1.2736894284872347,1.209957470910519,1.4120286281434014,1.3538666662138077,1.4896302300955964,1.3142842533556096,1.3285527255673157,1.4615223219818239
21,1.217691156038503,1.3312608488969755,1.2702008785336898,1.322365994795189,1.2783493306012828,1.517825605073678,1.4444909863271933,1.512863689578673,1.3814499539850356,1.599805803973495,1.2343444884095263,1.2696419949086564,1.3551091849350199,1.2236360326410323,1.3392435511609546,1.4857015906424436,1.5286405504113916,1.3115836625269788,1.3406446172305913,1.4438069089542394,1.5213908976277295,1.337132722972844,1.3936138579270776,1.2700234244711257,1.539498333465503,1.6580196878823352,1.258449463584889,1.424255188141388,1.6813762260295493,1.3889123011023485,1.4651007464890988,1.544718191724967,1.4461373758272003,1.3290227925088869,1.4320086726051406,1.3041144467195538,1.4841070104085319,1.4204824026529173,1.4055861584314875,1.253276516869195,1.2425267826595012,1.292193554021523,1.527082445974515,1.6327255528236817,1.3103923022800987,1.3592629673072099,1.2639374885601307,1.3150408359234187,1.3390165199906758,1.4212988860754352,1.5283992876939934,1.20585477153848,1.42302744761195,1.390319139777761,1.5827767032473943,1.2942989997287155,1.4081414342442633,1.4718667085653434,1.3330846479998506,1.3197566279808512,1.6315767023184824,1.5169153626258283,1.2658915011633196,1.18316319223018,1.4408709073431214,1.4195542959797236,1.4518959419515067,1.5134552551469183,1.3699378553630224,1.2565164773035402,1.265888530769132,1.2008079791602746,1.3855545853290658,1.4201280959708718,1.3606441485344658,1.5047878146342153,1.3974117743038674,1.4355945023165735,1.3052247600627809,1.5024001757934242,1.2900563126546363,1.3983297187866408,1.3061927911121394,1.3344785340802687,1.411310076248585,1.4838287415563631,1.4021119871116507,1.3820302495220167,1.3549684662723485,1.2528790733106125,1.621266164325332,1.4280791957293528,1.249499728607277,1.3544450429031318,1.3268620799260957,1.3566878462420742,1.5527217985194288,1.5210173677133794,1.2367898510342925,1.2566189727812926
22,1.4075258288041028,1.43384724389349,1.3782597237241863,1.2488966222582274,1.229267522465168,1.3226116523598523,1.2819494495081294,1.7078711674243743,1.2923885380600517,1.6837447148819602,1.3362410326875223,1.4110764270995169,1.3159877806572728,1.334475319860454,1.4029076854777527,1.5770749698812474,1.4426093338369614,1.4636410563213833,1.6217051751667881,1.5336936473680896,1.7614473836057496,1.0936728817436618,1.3713223841444224,1.2762867526227182,1.592031311054989,1.5332365190549373,1.3659055105655509,1.3747305075968985,1.535842250967874,1.7057827205834766,1.5954711009510065,1.344729064221717,1.4511225560229075,1.4479832770544678,1.3263842803823003,1.3876565856514926,1.4467804504347341,1.3436375326694914,1.4154448997495115,1.6247757477098055,1.1516822547827523,1.4670987853191673,1.4815110093422763,1.544884332240119,1.5124944999728855,1.3979324046977755,1.5160689340595064,1.3657842659028243,1.5744205359552377,1.3526174719345578,1.450150019214615,1.5559168489574176,1.3185640265091476,1.2670528685952644,1.1952085361533669,1.6389360602514254,1.6479656658265145,1.2789562848404405,1.3287830547749355,1.379043034886514,1.7463528417491463,1.439242252846257,1.4128056674915492,1.4605454610979478,1.508183603766798,1.3908516266970596,1.3563892191839224,1.5472910554703385,1.4308267851059577,1.3951510842351382,1.374465874322432,1.5673765897352405,1.705304638262132,1.4222624149917356,1.387276488448998,1.2107500575709493,1.4667532095367783,1.541031179811602,1.2161671772531095,1.4341370895947483,1.3843142406899323,1.4639594382242114,1.3698877476906663,1.3271640555246165,1.6496961723416437,1.3484015871055197,1.6554043853168,1.5001454373103607,1.293295063748072,1.382080477750206,1.77704565656916,1.4593636092493447,1.3367857740185727,1.3631478575124933,1.3426434300753791,1.5891578220064715,1.504258574783913,1.1236217142909946,1.3430314554611784,1.4246851430613057
23,1.5474141274607933,1.5060965758403493,1.2994458113616656,1.4016437961969346,1.423180124375771,1.498804312979443,1.560827067529834,1.7022391783998208,1.719170933556996,1.5675494300677844,1.4307128761056516,1.4948996578401437,1.2722351065354325,1.4180653508009249,1.39800848985634,1.4755570119756347,1.5149004251104898,1.4285363553888717,1.4035571767050419,1.5977003407076387,1.1567706590873128,1.407716384087299,1.2523434487686442,1.339646450036152,1.5131095412401612,1.6951156093599407,1.3955629703782158,1.2598129797988966,1.4144059353961755,1.4911910244662334,1.7169047484400741,1.8077152284047424,1.5934839136836685,1.3708203246576323,1.2938567908375687,1.5565365012431958,1.3977410373061792,1.4657603734186428,1.440173329930922,1.4132747759183402,1.4697034040000483,1.2356541219969015,1.4881739096851638,1.4923839512631079,1.5437067759340404,1.4951233076273716,1.3963323388785411,1.326536416843354,1.4362943556349554,1.5702968842186262,1.5633363467511763,1.6474413889842923,1.4275962858785876,1.3306120302061264,1.4859743090916813,1.382600902428209,1.6151478395510859,1.3333066504600424,1.4150337114712894,1.4520311710391145,1.5519633494998486,1.8022803667340828,1.350282262582228,1.559246864400764,1.7056201813254075,1.4649642899753303,1.3811115730648034,1.568463225280306,1.3177888273043066,1.4653354681325257,1.3877371979639763,1.2706290629218424,1.7802243554124657,1.9456110182961168,1.435518121630481,1.6157741796616065,1.5600916614487048,1.7491479240519818,1.369260417273455,1.424156019072766,1.2487758038498036,1.5431822752799669,1.3880516091923307,1.3638327464170399,1.4713446185272634,1.447230747558528,1.5319596533624287,1.52531385101842,1.4260914055762408,1.3551228311509198,1.5907083035813103,1.457614782338943,1.2953695546968162,1.5143392830411702,1.328219073231973,1.7376483097154554,1.4684343195437768,1.4878122518420458,1.3668198177493411,1.3970281164943825
24,1.6804896017047677,1.50570431127815,1.6417442323409863,1.3919056742211247,1.3485209413723198,1.5347141607103754,1.5895216336688707,1.6181973507181184,1.7665350040994956,1.6439609170793272,1.4371858381142508,1.3712520967928215,1.446594165332258,1.394555100917032,1.5662579930638914,1.5334854576631354,1.777323683341074,1.5370146688790765,1.4384697352061644,1.3992961826192643,1.4585876757111509,1.620433753706479,1.6838998586242417,1.3606789315802432,1.67201488449833,1.6892159729317218,1.4854663132596622,1.4806704132339847,1.3625311873432973,1.7590485844815313,1.5542346952263137,1.721020918057175,1.845515234691072,1.4409223359445815,1.482086172508798,1.6678603472142075,1.4126395508918452,1.34604910612082,1.6844372031943462,1.7306307145016067,1.4740188699592014,1.514016359321772,1.4648595422550148,1.3127587361715338,1.486052967786168,1.460323766107305,1.3935847156486676,1.4762813333620406,1.3293780230425107,1.6472707422439499,1.4282290091962029,1.3205519527595344,1.5330099379266364,1.333429185274462,1.9709270927328244,1.6673250106549549,1.5956279326616771,1.550056816071518,1.5713766484087324,1.7338260317038734,1.782036548805392,1.737316364837331,1.4636644840631863,1.495654243625961,1.6939464093837455,1.405858327986211,1.3586134727614145,1.812156981201912,1.349408434938947,1.3827769615600851,1.4079040231958073,1.494601777885312,1.4911145675150628,1.5336774322352926,1.355879232747501,1.5319405022472075,1.630920388615475,1.7520810390151973,1.5328146465435082,1.5457858216571816,1.411589178955443,1.4549812264388964,1.7267270738458431,1.4050471263347009,1.720666611084787,1.6651734615454994,1.789653023878237,1.3365380606174073,1.5290128740165287,1.3598854023771987,1.647870672162037,1.5836157121537426,1.299145324787109,1.6501586391963894,1.4639534240856775,1.7705346946647165,1.3957499804048359,1.5691050255299461,1.3071230841698076,1.4046164925410898
